"No.","Time","Source","Destination","Protocol","Length","Info"
"6888","104.426591","192.168.43.1","192.168.43.214","DNS","174","Standard query response 0xe42e A www.googleapis.com A 74.125.24.95 A 74.125.200.95 A 74.125.130.95 A 172.217.194.95 A 142.251.10.95 A 142.251.12.95"
"6889","104.447773","192.168.43.214","74.125.24.95","QUIC","1292","Initial, DCID=d8ee64a7ceefa5f8, PKN: 1, CRYPTO, PADDING, PING, PING, PADDING, CRYPTO, PING, PING, CRYPTO, CRYPTO, PADDING, PING, PADDING, CRYPTO, CRYPTO"
"6890","104.475024","142.250.4.139","192.168.43.214","UDP","68","443  >  64017 Len=26"
"6891","104.475024","142.251.10.189","192.168.43.214","UDP","68","443  >  56574 Len=26"
"6892","104.568714","74.125.24.95","192.168.43.214","QUIC","1292","Initial, SCID=d8ee64a7ceefa5f8, PKN: 1, ACK, CRYPTO, PADDING"
"6893","104.568714","74.125.24.95","192.168.43.214","QUIC","1292","Handshake, SCID=d8ee64a7ceefa5f8"
"6894","104.568714","74.125.24.95","192.168.43.214","QUIC","1292","Handshake, SCID=d8ee64a7ceefa5f8"
"6895","104.568714","74.125.24.95","192.168.43.214","QUIC","1260","Handshake, SCID=d8ee64a7ceefa5f8"
"6896","104.568714","74.125.24.95","192.168.43.214","QUIC","103","Protected Payload (KP0)"
"6897","104.577605","192.168.43.214","74.125.24.95","QUIC","83","Handshake, DCID=d8ee64a7ceefa5f8"
"6898","104.584232","192.168.43.214","74.125.24.95","QUIC","83","Handshake, DCID=d8ee64a7ceefa5f8"
"6899","104.587035","192.168.43.214","74.125.24.95","QUIC","125","Handshake, DCID=d8ee64a7ceefa5f8"
"6900","104.587253","192.168.43.214","74.125.24.95","QUIC","111","Protected Payload (KP0), DCID=d8ee64a7ceefa5f8"
"6901","104.587642","192.168.43.214","74.125.24.95","QUIC","640","Protected Payload (KP0), DCID=d8ee64a7ceefa5f8"
"6902","104.679128","192.168.43.214","142.250.4.139","UDP","75","64017  >  443 Len=33"
"6903","104.679144","74.125.24.95","192.168.43.214","QUIC","664","Protected Payload (KP0)"
"6904","104.679144","74.125.24.95","192.168.43.214","QUIC","163","Protected Payload (KP0)"
"6905","104.679144","74.125.24.95","192.168.43.214","QUIC","69","Protected Payload (KP0)"
"6906","104.679463","192.168.43.214","74.125.24.95","QUIC","76","Protected Payload (KP0), DCID=d8ee64a7ceefa5f8"
"6907","104.705000","192.168.43.214","74.125.24.95","QUIC","75","Protected Payload (KP0), DCID=d8ee64a7ceefa5f8"
"6908","104.730879","74.125.24.95","192.168.43.214","QUIC","764","Protected Payload (KP0)"
"6909","104.730879","74.125.24.95","192.168.43.214","QUIC","282","Protected Payload (KP0)"
"6910","104.731360","192.168.43.214","74.125.24.95","QUIC","77","Protected Payload (KP0), DCID=d8ee64a7ceefa5f8"
"6911","104.736888","192.168.43.214","172.217.194.188","TLSv1.2","655","Application Data"
"6912","104.758454","192.168.43.214","74.125.24.95","QUIC","75","Protected Payload (KP0), DCID=d8ee64a7ceefa5f8"
"6913","104.770444","142.250.4.139","192.168.43.214","UDP","68","443  >  64017 Len=26"
"6914","104.832146","172.217.194.188","192.168.43.214","TCP","54","5228  >  60223 [ACK] Seq=1 Ack=603 Win=270 Len=0"
"6915","104.847956","74.125.24.95","192.168.43.214","QUIC","67","Protected Payload (KP0)"
"6916","104.974696","192.168.43.214","142.250.4.139","UDP","75","64017  >  443 Len=33"
"6917","105.042957","192.168.43.214","74.125.68.95","UDP","75","65207  >  443 Len=33"
"6918","105.082634","142.250.4.139","192.168.43.214","UDP","68","443  >  64017 Len=26"
"6919","105.114630","74.125.68.95","192.168.43.214","UDP","69","443  >  65207 Len=27"
"6920","105.507061","192.168.43.214","142.250.4.139","UDP","75","64017  >  443 Len=33"
"6921","105.612993","142.250.4.139","192.168.43.214","UDP","68","443  >  64017 Len=26"
"6922","106.445983","192.168.43.214","142.250.4.139","UDP","75","64017  >  443 Len=33"
"6923","106.562043","142.250.4.139","192.168.43.214","UDP","68","443  >  64017 Len=26"
"6924","106.735668","192.168.43.214","74.125.68.95","UDP","75","65207  >  443 Len=33"
"6925","106.845924","74.125.68.95","192.168.43.214","UDP","69","443  >  65207 Len=27"
"6926","107.056792","192.168.43.214","74.125.200.93","UDP","744","61132  >  443 Len=702"
"6927","107.156710","74.125.200.93","192.168.43.214","UDP","74","443  >  61132 Len=32"
"6928","107.156710","74.125.200.93","192.168.43.214","UDP","114","443  >  61132 Len=72"
"6929","107.156710","74.125.200.93","192.168.43.214","UDP","68","443  >  61132 Len=26"
"6930","107.157184","192.168.43.214","74.125.200.93","UDP","81","61132  >  443 Len=39"
"6931","107.173371","192.168.43.214","74.125.200.93","UDP","75","61132  >  443 Len=33"
"6932","107.241356","74.125.200.93","192.168.43.214","UDP","68","443  >  61132 Len=26"
"6933","108.171738","192.168.43.214","142.250.4.139","UDP","75","64017  >  443 Len=33"
"6934","108.289095","142.250.4.139","192.168.43.214","UDP","68","443  >  64017 Len=26"
"6935","110.063248","192.168.43.214","74.125.68.95","UDP","75","65207  >  443 Len=33"
"6936","110.174147","74.125.68.95","192.168.43.214","UDP","69","443  >  65207 Len=27"
"6937","110.887096","192.168.43.214","142.251.10.189","UDP","75","56574  >  443 Len=33"
"6938","110.996207","142.251.10.189","192.168.43.214","UDP","68","443  >  56574 Len=26"
"6939","111.530455","192.168.43.214","142.250.4.139","UDP","75","64017  >  443 Len=33"
"6940","111.622398","142.250.4.139","192.168.43.214","UDP","68","443  >  64017 Len=26"
"6941","113.886740","140.82.114.25","192.168.43.214","TLSv1.2","79","Application Data"
"6942","113.887024","192.168.43.214","140.82.114.25","TLSv1.2","83","Application Data"
"6943","114.223463","140.82.114.25","192.168.43.214","TCP","54","443  >  60448 [ACK] Seq=51 Ack=60 Win=70 Len=0"
"6944","114.676117","31.13.95.60","192.168.43.214","TLSv1.2","154","Application Data"
"6945","114.676117","31.13.95.60","192.168.43.214","TLSv1.2","142","Application Data"
"6946","114.676246","192.168.43.214","31.13.95.60","TCP","54","60282  >  443 [ACK] Seq=672 Ack=5239 Win=12647 Len=0"
"6947","114.794105","31.13.95.60","192.168.43.214","TCP","142","[TCP Spurious Retransmission] 443  >  60282 [PSH, ACK] Seq=5151 Ack=672 Win=708 Len=88"
